Customer_ID,Gender,Category,Previous_Purchases,Review_Rating,Size,Season,Location,Subscription_Status,Frequency_of_Purchases,Payment_Method,Shipping_Type,Color,Discount_Applied,Preferred_Payment_Method,Promo_Code_Used,Item_Purchased,Cluster,Silhouette,Age,Purchase_Amount_USD
3185,Female,Clothing,30,4.2,L,Spring,Hawaii,No,Quarterly,Credit Card,2-Day Shipping,Green,No,Venmo,No,Sweater,C3,0.579876,61,53
3186,Female,Clothing,6,4.7,L,Fall,Ohio,No,Annually,Credit Card,Express,Gold,No,PayPal,No,Skirt,C1,0.637615,52,71
3187,Female,Accessories,43,4.8,S,Winter,Virginia,No,Annually,PayPal,Store Pickup,Cyan,No,Venmo,No,Jewelry,C1,0.565704,38,93
3188,Female,Clothing,28,3.2,L,Winter,Texas,No,Weekly,Credit Card,Free Shipping,Indigo,No,Debit Card,No,Blouse,C1,0.620854,67,72
3189,Female,Clothing,39,3.5,M,Winter,Vermont,No,Monthly,Venmo,Standard,Lavender,No,Bank Transfer,No,Blouse,C2,0.525981,42,59
3190,Female,Footwear,30,4.2,M,Summer,Kansas,No,Bi-Weekly,PayPal,Store Pickup,Beige,No,PayPal,No,Boots,C2,0.60797,25,87
3191,Female,Clothing,5,3.4,S,Fall,California,No,Fortnightly,Bank Transfer,Free Shipping,Purple,No,Credit Card,No,Jeans,C1,0.563559,41,78
3192,Female,Clothing,42,4.7,XL,Winter,Mississippi,No,Every 3 Months,Bank Transfer,Store Pickup,Maroon,No,Credit Card,No,Hoodie,C1,0.610183,62,68
3193,Female,Clothing,20,3.0,S,Fall,Iowa,No,Fortnightly,Credit Card,Free Shipping,Maroon,No,Cash,No,Sweater,C2,0.646649,19,76
3194,Female,Accessories,35,4.0,L,Winter,Virginia,No,Fortnightly,PayPal,Express,Teal,No,Credit Card,No,Gloves,C1,0.669954,63,99
3195,Female,Footwear,10,4.6,L,Summer,Maryland,No,Bi-Weekly,Debit Card,Standard,Gold,No,Credit Card,No,Sneakers,C3,0.547987,43,52
3196,Female,Accessories,36,4.9,S,Spring,Missouri,No,Quarterly,Debit Card,Next Day Air,Red,No,Credit Card,No,Sunglasses,C3,0.505785,68,58
3197,Female,Accessories,21,2.8,L,Winter,Wisconsin,No,Fortnightly,Debit Card,Express,Maroon,No,Debit Card,No,Belt,C2,0.664254,24,59
3198,Female,Clothing,29,3.2,M,Spring,Maine,No,Every 3 Months,Bank Transfer,Free Shipping,Teal,No,Credit Card,No,Sweater,C2,0.64786,27,71
3199,Female,Accessories,39,2.8,L,Winter,Pennsylvania,No,Weekly,Cash,Free Shipping,Peach,No,Debit Card,No,Gloves,C1,0.677287,61,94
3200,Female,Accessories,16,4.2,XL,Winter,Maine,No,Monthly,PayPal,Express,Pink,No,PayPal,No,Handbag,C3,0.664489,59,40
3201,Female,Clothing,32,4.8,L,Spring,Missouri,No,Monthly,PayPal,Free Shipping,Black,No,Credit Card,No,Socks,C3,0.657119,67,24
3202,Female,Clothing,34,2.8,S,Fall,Vermont,No,Monthly,Credit Card,2-Day Shipping,Indigo,No,Cash,No,Pants,C3,0.648324,46,38
3203,Female,Accessories,38,4.5,L,Fall,Wisconsin,No,Annually,Bank Transfer,Standard,Green,No,Venmo,No,Scarf,C3,0.65419,65,37
3204,Female,Outerwear,14,4.1,L,Spring,New Jersey,No,Annually,Cash,Express,Teal,No,Venmo,No,Coat,C3,0.668957,63,29
3205,Female,Outerwear,23,4.3,XL,Fall,New Mexico,No,Bi-Weekly,Credit Card,Free Shipping,Lavender,No,Debit Card,No,Jacket,C1,0.68318,57,92
3206,Female,Clothing,50,4.4,XL,Fall,Colorado,No,Every 3 Months,Debit Card,2-Day Shipping,Magenta,No,Bank Transfer,No,Hoodie,C3,0.612063,40,24
3207,Female,Footwear,49,3.0,M,Winter,California,No,Monthly,Debit Card,Free Shipping,Brown,No,PayPal,No,Boots,C2,0.580098,36,52
3208,Female,Clothing,14,2.7,XL,Summer,Arizona,No,Annually,Debit Card,Next Day Air,Beige,No,PayPal,No,Socks,C3,0.656406,67,29
3209,Female,Accessories,42,3.3,L,Winter,Indiana,No,Weekly,PayPal,2-Day Shipping,Indigo,No,PayPal,No,Jewelry,C3,0.673632,61,30
3210,Female,Footwear,39,4.3,L,Fall,Arkansas,No,Annually,Bank Transfer,Standard,Peach,No,Debit Card,No,Shoes,C3,0.665309,64,31
3211,Female,Clothing,43,2.9,M,Summer,Nevada,No,Bi-Weekly,Debit Card,Express,Magenta,No,Venmo,No,Socks,C2,0.644199,30,67
3212,Female,Clothing,12,4.9,L,Winter,Rhode Island,No,Monthly,Credit Card,Standard,Turquoise,No,Cash,No,Pants,C1,0.586166,53,65
3213,Female,Footwear,21,3.6,M,Winter,Wyoming,No,Weekly,Bank Transfer,2-Day Shipping,Indigo,No,Debit Card,No,Sneakers,C2,0.527893,27,22
3214,Female,Accessories,33,3.3,M,Winter,Texas,No,Monthly,Venmo,Standard,Brown,No,Credit Card,No,Sunglasses,C2,0.655378,27,56
3215,Female,Clothing,6,3.1,M,Spring,Washington,No,Annually,Bank Transfer,Free Shipping,Yellow,No,Debit Card,No,Skirt,C1,0.669819,53,78
3216,Female,Outerwear,10,2.7,M,Summer,Rhode Island,No,Every 3 Months,Bank Transfer,Free Shipping,Magenta,No,PayPal,No,Coat,C2,0.508296,34,90
3217,Female,Clothing,18,3.4,S,Winter,Illinois,No,Weekly,Debit Card,Next Day Air,Olive,No,Cash,No,Hoodie,C1,0.558802,39,85
3218,Female,Accessories,46,3.4,M,Fall,Oregon,No,Weekly,PayPal,Express,Silver,No,Venmo,No,Sunglasses,C2,0.480117,44,58
3219,Female,Clothing,49,3.9,M,Fall,Florida,No,Monthly,Venmo,Express,Teal,No,PayPal,No,Skirt,C3,0.554963,37,34
3220,Female,Outerwear,39,3.5,L,Summer,Kansas,No,Weekly,Bank Transfer,2-Day Shipping,White,No,Credit Card,No,Coat,C3,0.667832,57,40
3221,Female,Accessories,16,4.1,M,Fall,North Dakota,No,Monthly,PayPal,Free Shipping,Blue,No,Cash,No,Handbag,C3,0.585548,38,29
3222,Female,Clothing,28,3.2,M,Winter,New Hampshire,No,Annually,Credit Card,Standard,Yellow,No,Cash,No,T-shirt,C2,0.646702,21,76
3223,Female,Accessories,22,4.6,S,Fall,Texas,No,Quarterly,Debit Card,Store Pickup,Maroon,No,PayPal,No,Sunglasses,C1,0.634858,45,84
3224,Female,Clothing,36,3.9,S,Spring,Montana,No,Bi-Weekly,PayPal,Standard,Gray,No,Venmo,No,Shirt,C1,0.569286,68,65
3225,Female,Clothing,18,2.7,L,Winter,Delaware,No,Monthly,Cash,Free Shipping,Indigo,No,PayPal,No,Hoodie,C2,0.506411,37,80
3226,Female,Clothing,31,3.0,M,Fall,New Hampshire,No,Weekly,Credit Card,Store Pickup,Pink,No,Credit Card,No,Blouse,C1,0.669592,53,98
3227,Female,Footwear,38,3.3,XL,Spring,Minnesota,No,Fortnightly,Debit Card,Next Day Air,Beige,No,Bank Transfer,No,Sneakers,C1,0.639149,57,71
3228,Female,Accessories,42,2.7,XL,Fall,Alaska,No,Quarterly,Credit Card,Free Shipping,White,No,Debit Card,No,Scarf,C2,0.648677,28,69
3229,Female,Accessories,27,4.6,M,Spring,Connecticut,No,Annually,Credit Card,2-Day Shipping,Yellow,No,PayPal,No,Jewelry,C1,0.555873,37,95
3230,Female,Clothing,24,2.7,M,Fall,Connecticut,No,Monthly,Debit Card,Express,Teal,No,Cash,No,Pants,C1,0.608157,54,67
3231,Female,Footwear,38,2.5,M,Summer,Kansas,No,Annually,Venmo,Next Day Air,Olive,No,Debit Card,No,Sneakers,C3,0.62527,49,49
3232,Female,Footwear,9,4.4,M,Winter,Nevada,No,Annually,PayPal,Free Shipping,Maroon,No,Credit Card,No,Shoes,C1,0.673544,62,97
3233,Female,Clothing,19,4.0,M,Spring,Massachusetts,No,Monthly,PayPal,Next Day Air,White,No,Bank Transfer,No,T-shirt,C3,0.647188,45,34
3234,Female,Accessories,11,3.8,M,Fall,Indiana,No,Bi-Weekly,Credit Card,Express,Lavender,No,Debit Card,No,Belt,C1,0.607215,45,74
3235,Female,Accessories,16,2.5,M,Winter,Washington,No,Quarterly,Bank Transfer,2-Day Shipping,Black,No,Debit Card,No,Jewelry,C1,0.65961,49,96
3236,Female,Accessories,18,4.0,M,Summer,Kansas,No,Monthly,Venmo,Free Shipping,Green,No,Venmo,No,Belt,C2,0.653657,27,68
3237,Female,Accessories,8,4.1,L,Fall,South Carolina,No,Monthly,Venmo,Next Day Air,Olive,No,Cash,No,Belt,C1,0.670451,63,84
3238,Female,Clothing,4,2.8,M,Summer,Vermont,No,Weekly,Bank Transfer,Express,Gray,No,Cash,No,T-shirt,C3,0.528447,61,57
3239,Female,Footwear,37,3.4,XL,Fall,Wyoming,No,Quarterly,PayPal,2-Day Shipping,Teal,No,Cash,No,Sneakers,C2,0.618191,25,84
3240,Female,Accessories,30,2.7,M,Fall,Colorado,No,Monthly,Credit Card,2-Day Shipping,Charcoal,No,Cash,No,Sunglasses,C2,0.501404,33,32
3241,Female,Footwear,37,3.8,M,Fall,West Virginia,No,Monthly,Credit Card,2-Day Shipping,Violet,No,Bank Transfer,No,Sandals,C3,0.675407,56,37
3242,Female,Accessories,30,4.4,M,Summer,Connecticut,No,Quarterly,Credit Card,Store Pickup,Lavender,No,PayPal,No,Handbag,C3,0.52369,50,58
3243,Female,Clothing,17,2.8,S,Fall,Oregon,No,Weekly,Cash,Express,Beige,No,Venmo,No,Socks,C1,0.607215,45,74
3244,Female,Clothing,11,5.0,L,Summer,Idaho,No,Every 3 Months,Venmo,Store Pickup,Black,No,Bank Transfer,No,Hoodie,C1,0.634058,45,99
3245,Female,Clothing,42,4.7,M,Fall,Arkansas,No,Annually,Bank Transfer,Express,Black,No,Credit Card,No,Sweater,C1,0.659611,65,81
3246,Female,Clothing,20,3.2,M,Fall,Kansas,No,Weekly,PayPal,Next Day Air,Purple,No,Cash,No,Pants,C1,0.651925,63,76
3247,Female,Footwear,37,2.9,M,Summer,Michigan,No,Monthly,Venmo,Store Pickup,Magenta,No,Cash,No,Sneakers,C1,0.652781,70,98
3248,Female,Accessories,12,3.7,M,Summer,Arkansas,No,Fortnightly,Venmo,Express,Teal,No,PayPal,No,Gloves,C1,0.67856,53,91
3249,Female,Clothing,41,4.2,S,Summer,Pennsylvania,No,Quarterly,Venmo,Free Shipping,Teal,No,Bank Transfer,No,T-shirt,C2,0.639249,22,79
3250,Female,Accessories,32,3.4,M,Summer,Virginia,No,Quarterly,Credit Card,Express,Pink,No,Credit Card,No,Backpack,C2,0.617597,26,83
3251,Female,Outerwear,15,2.9,M,Spring,Minnesota,No,Weekly,Cash,2-Day Shipping,Teal,No,Venmo,No,Coat,C2,0.604869,23,90
3252,Female,Outerwear,39,3.7,M,Winter,Nevada,No,Quarterly,Debit Card,Standard,Gold,No,Venmo,No,Coat,C2,0.535614,25,20
3253,Female,Footwear,48,2.7,L,Spring,Montana,No,Fortnightly,Bank Transfer,Store Pickup,Brown,No,Credit Card,No,Sandals,C3,0.650005,69,21
3254,Female,Accessories,8,3.2,M,Fall,Nebraska,No,Fortnightly,Debit Card,2-Day Shipping,Brown,No,Venmo,No,Backpack,C2,0.613707,36,60
3255,Female,Clothing,11,4.9,S,Winter,Indiana,No,Every 3 Months,Venmo,Store Pickup,Magenta,No,Bank Transfer,No,Sweater,C2,0.59746,21,31
3256,Female,Clothing,36,2.8,M,Fall,New Jersey,No,Monthly,Cash,Next Day Air,Black,No,Bank Transfer,No,Shorts,C3,0.667832,57,40
3257,Female,Accessories,50,4.7,L,Winter,Wisconsin,No,Every 3 Months,Cash,Free Shipping,Teal,No,Venmo,No,Sunglasses,C3,0.675296,60,26
3258,Female,Clothing,39,3.3,M,Fall,Minnesota,No,Every 3 Months,PayPal,Express,Brown,No,Venmo,No,Shirt,C1,0.628318,44,98
3259,Female,Footwear,11,4.3,M,Spring,New Jersey,No,Bi-Weekly,Debit Card,Express,Magenta,No,Credit Card,No,Shoes,C2,0.625086,31,51
3260,Female,Accessories,5,3.7,XL,Fall,Oklahoma,No,Every 3 Months,PayPal,2-Day Shipping,Indigo,No,Debit Card,No,Hat,C1,0.680119,57,95
3261,Female,Accessories,7,4.5,M,Summer,Wisconsin,No,Annually,Bank Transfer,2-Day Shipping,Violet,No,Credit Card,No,Scarf,C3,0.577295,39,36
3262,Female,Accessories,50,3.4,L,Winter,Rhode Island,No,Weekly,Bank Transfer,Store Pickup,Cyan,No,Debit Card,No,Belt,C3,0.598868,48,52
3263,Female,Clothing,21,2.7,M,Spring,Indiana,No,Every 3 Months,Cash,Standard,Violet,No,Cash,No,T-shirt,C3,0.618724,42,35
3264,Female,Clothing,31,4.4,S,Fall,Vermont,No,Fortnightly,PayPal,Express,Black,No,Debit Card,No,Shorts,C1,0.617694,56,68
3265,Female,Clothing,39,4.0,S,Winter,Maine,No,Bi-Weekly,PayPal,Express,Charcoal,No,Cash,No,Pants,C2,0.637986,28,50
3266,Female,Accessories,28,3.2,M,Winter,Alabama,No,Fortnightly,Credit Card,Express,White,No,Credit Card,No,Sunglasses,C1,0.593605,40,100
3267,Female,Outerwear,33,4.2,S,Winter,Alabama,No,Weekly,Bank Transfer,Next Day Air,Gray,No,Bank Transfer,No,Coat,C1,0.646795,49,74
3268,Female,Clothing,42,3.0,L,Winter,Idaho,No,Quarterly,Debit Card,Store Pickup,Pink,No,Credit Card,No,Hoodie,C2,0.517131,37,45
3269,Female,Clothing,5,2.8,M,Fall,Arkansas,No,Every 3 Months,Cash,Free Shipping,Cyan,No,Bank Transfer,No,Dress,C2,0.584091,22,97
3270,Female,Clothing,25,4.9,M,Winter,Ohio,No,Monthly,Venmo,Express,Blue,No,Cash,No,Blouse,C2,0.661617,27,60
3271,Female,Clothing,48,4.7,M,Winter,Illinois,No,Annually,Cash,Express,Indigo,No,PayPal,No,Socks,C3,0.676462,59,25
3272,Female,Clothing,30,4.4,XL,Spring,Nevada,No,Weekly,Debit Card,Standard,Magenta,No,Credit Card,No,Socks,C2,0.60595,35,55
3273,Female,Footwear,34,3.1,M,Winter,Texas,No,Quarterly,Bank Transfer,Next Day Air,Lavender,No,PayPal,No,Shoes,C1,0.674692,58,99
3274,Female,Accessories,34,2.6,S,Summer,Nevada,No,Every 3 Months,Credit Card,Free Shipping,Orange,No,PayPal,No,Belt,C3,0.647654,58,45
3275,Female,Clothing,14,3.9,M,Spring,Oklahoma,No,Fortnightly,Credit Card,Store Pickup,Cyan,No,Cash,No,Sweater,C3,0.648502,46,20
3276,Female,Clothing,2,2.6,XL,Summer,Alabama,No,Weekly,Venmo,2-Day Shipping,Green,No,Debit Card,No,Pants,C1,0.620005,43,88
3277,Female,Accessories,41,4.0,M,Summer,South Dakota,No,Every 3 Months,Credit Card,Store Pickup,White,No,PayPal,No,Scarf,C1,0.583705,39,99
3278,Female,Clothing,3,4.9,M,Spring,Texas,No,Monthly,Cash,Store Pickup,Blue,No,Credit Card,No,Skirt,C1,0.68033,59,86
3279,Female,Clothing,18,3.3,M,Summer,Montana,No,Weekly,Debit Card,2-Day Shipping,Black,No,Bank Transfer,No,Dress,C1,0.630504,59,70
3280,Female,Accessories,1,3.0,S,Fall,Wyoming,No,Fortnightly,Credit Card,Express,Red,No,Debit Card,No,Hat,C3,0.613305,59,50
3281,Female,Accessories,5,2.7,L,Winter,New York,No,Monthly,Credit Card,Next Day Air,Red,No,PayPal,No,Handbag,C3,0.538096,45,57
3282,Female,Clothing,41,3.1,L,Winter,Oregon,No,Annually,Debit Card,Free Shipping,Gold,No,Bank Transfer,No,Pants,C2,0.651863,27,69
3283,Female,Clothing,5,4.8,M,Fall,California,No,Monthly,Bank Transfer,Next Day Air,Red,No,Credit Card,No,T-shirt,C2,0.587073,24,94
3284,Female,Outerwear,10,2.9,L,Spring,North Carolina,No,Every 3 Months,Credit Card,Express,Purple,No,Debit Card,No,Jacket,C3,0.657901,47,24
3285,Female,Accessories,20,4.5,L,Spring,Kentucky,No,Annually,Debit Card,2-Day Shipping,White,No,Venmo,No,Scarf,C1,0.635362,70,79
3286,Female,Accessories,11,4.6,XL,Fall,Hawaii,No,Weekly,PayPal,Free Shipping,Magenta,No,Cash,No,Hat,C3,0.678874,58,31
3287,Female,Outerwear,4,5.0,L,Winter,Illinois,No,Fortnightly,Venmo,Express,Pink,No,Venmo,No,Jacket,C1,0.571249,45,67
3288,Female,Clothing,38,4.3,L,Spring,West Virginia,No,Weekly,PayPal,2-Day Shipping,Black,No,Credit Card,No,Skirt,C2,0.664888,24,63
3289,Female,Accessories,19,4.9,XL,Spring,South Carolina,No,Bi-Weekly,Debit Card,Next Day Air,White,No,Credit Card,No,Handbag,C1,0.5305,67,61
3290,Female,Accessories,16,4.0,M,Summer,Montana,No,Every 3 Months,Venmo,2-Day Shipping,Maroon,No,Venmo,No,Backpack,C2,0.621531,31,50
3291,Female,Outerwear,2,3.1,L,Spring,North Dakota,No,Monthly,Bank Transfer,Free Shipping,Black,No,PayPal,No,Coat,C1,0.676301,52,82
3292,Female,Accessories,11,2.6,L,Fall,New Mexico,No,Monthly,Bank Transfer,2-Day Shipping,Olive,No,Cash,No,Belt,C2,0.636492,29,51
3293,Female,Accessories,18,4.9,L,Spring,Missouri,No,Fortnightly,Debit Card,Standard,Gray,No,Bank Transfer,No,Handbag,C3,0.669792,62,23
3294,Female,Outerwear,47,3.5,M,Spring,West Virginia,No,Fortnightly,Bank Transfer,2-Day Shipping,Gold,No,Credit Card,No,Coat,C2,0.61004,19,91
3295,Female,Clothing,15,4.5,S,Spring,South Carolina,No,Bi-Weekly,PayPal,Store Pickup,Magenta,No,Bank Transfer,No,Sweater,C1,0.519197,62,60
3296,Female,Clothing,15,2.8,S,Summer,West Virginia,No,Weekly,PayPal,Next Day Air,Lavender,No,Cash,No,Blouse,C3,0.639068,70,34
3297,Female,Clothing,47,4.2,M,Spring,Alaska,No,Quarterly,PayPal,Next Day Air,Green,No,Venmo,No,Blouse,C2,0.571955,20,23
3298,Female,Accessories,47,4.1,M,Fall,West Virginia,No,Monthly,Credit Card,Free Shipping,Violet,No,PayPal,No,Belt,C1,0.654439,67,82
3299,Female,Outerwear,6,3.5,M,Fall,New Mexico,No,Every 3 Months,PayPal,Express,Brown,No,Bank Transfer,No,Jacket,C1,0.633017,65,73
3300,Female,Clothing,18,4.0,L,Spring,South Dakota,No,Monthly,Bank Transfer,2-Day Shipping,Teal,No,Venmo,No,Shorts,C3,0.648972,45,32
3301,Female,Accessories,40,4.0,M,Spring,Oklahoma,No,Bi-Weekly,Debit Card,Express,Charcoal,No,Bank Transfer,No,Hat,C2,0.62736,26,80
3302,Female,Clothing,31,2.5,XL,Summer,Oklahoma,No,Fortnightly,PayPal,Free Shipping,Charcoal,No,Credit Card,No,Pants,C2,0.607048,36,58
3303,Female,Clothing,31,4.2,XL,Winter,Alabama,No,Bi-Weekly,Venmo,Standard,Beige,No,Venmo,No,Blouse,C2,0.514709,36,82
3304,Female,Accessories,4,3.4,S,Summer,Mississippi,No,Fortnightly,PayPal,Next Day Air,Turquoise,No,Credit Card,No,Belt,C2,0.664636,20,60
3305,Female,Accessories,36,4.8,XL,Fall,Mississippi,No,Every 3 Months,Debit Card,Next Day Air,Orange,No,Bank Transfer,No,Handbag,C2,0.608507,30,79
3306,Female,Clothing,31,4.9,L,Summer,Nebraska,No,Bi-Weekly,Bank Transfer,Standard,Cyan,No,PayPal,No,Hoodie,C2,0.542449,34,41
3307,Female,Outerwear,6,3.6,L,Summer,Colorado,No,Fortnightly,Cash,Store Pickup,Orange,No,Venmo,No,Jacket,C3,0.656562,63,39
3308,Female,Accessories,1,4.0,S,Winter,Pennsylvania,No,Monthly,Credit Card,Store Pickup,Green,No,Cash,No,Scarf,C2,0.617892,18,36
3309,Female,Clothing,29,2.6,M,Fall,Utah,No,Monthly,Venmo,Express,Pink,No,Cash,No,Jeans,C1,0.633164,55,70
3310,Female,Accessories,19,3.1,M,Summer,Massachusetts,No,Monthly,Credit Card,Store Pickup,Blue,No,PayPal,No,Handbag,C3,0.636792,48,47
3311,Female,Outerwear,12,3.6,M,Winter,Iowa,No,Fortnightly,Debit Card,Free Shipping,Pink,No,PayPal,No,Jacket,C3,0.649655,45,27
3312,Female,Accessories,18,4.0,L,Summer,Florida,No,Annually,PayPal,Express,Blue,No,Bank Transfer,No,Hat,C2,0.639347,29,52
3313,Female,Footwear,45,3.9,L,Summer,Louisiana,No,Quarterly,Venmo,Next Day Air,Black,No,Cash,No,Sneakers,C1,0.660193,55,75
3314,Female,Accessories,45,3.9,XL,Fall,Kansas,No,Monthly,Cash,Express,Black,No,Credit Card,No,Hat,C3,0.681995,55,30
3315,Female,Clothing,8,3.3,M,Spring,Kansas,No,Quarterly,PayPal,Standard,Violet,No,Credit Card,No,Socks,C1,0.679238,55,94
3316,Female,Accessories,4,2.9,S,Summer,Kentucky,No,Every 3 Months,Credit Card,Standard,Gold,No,PayPal,No,Scarf,C1,0.60684,48,68
3317,Female,Clothing,5,3.1,M,Summer,New Mexico,No,Fortnightly,Cash,Free Shipping,Olive,No,Debit Card,No,Socks,C3,0.578555,42,45
3318,Female,Accessories,30,4.7,XL,Summer,North Carolina,No,Quarterly,Debit Card,Standard,Pink,No,Cash,No,Hat,C2,0.661378,21,67
3319,Female,Outerwear,15,3.9,M,Summer,North Dakota,No,Monthly,Venmo,Free Shipping,Olive,No,PayPal,No,Jacket,C3,0.613409,45,46
3320,Female,Clothing,17,4.3,M,Summer,North Dakota,No,Every 3 Months,Cash,Next Day Air,Indigo,No,Credit Card,No,Shorts,C2,0.590889,23,31
3321,Female,Clothing,45,4.2,XL,Fall,Illinois,No,Every 3 Months,Cash,2-Day Shipping,Silver,No,Cash,No,Blouse,C3,0.627703,66,44
3322,Female,Outerwear,3,4.3,S,Winter,Maine,No,Annually,Bank Transfer,Next Day Air,Charcoal,No,Venmo,No,Coat,C2,0.497329,32,100
3323,Female,Clothing,43,4.6,XL,Winter,Indiana,No,Weekly,Credit Card,Next Day Air,Orange,No,PayPal,No,Sweater,C1,0.67504,52,92
3324,Female,Accessories,4,3.8,M,Winter,North Dakota,No,Monthly,Venmo,Free Shipping,Yellow,No,Credit Card,No,Handbag,C1,0.67031,54,78
3325,Female,Clothing,41,3.3,S,Fall,Missouri,No,Weekly,Venmo,Standard,Red,No,Venmo,No,T-shirt,C3,0.563222,37,32
3326,Female,Footwear,16,3.7,M,Fall,Alaska,No,Monthly,Debit Card,2-Day Shipping,Maroon,No,Venmo,No,Sandals,C2,0.54179,29,97
3327,Female,Accessories,10,4.3,M,Summer,North Dakota,No,Annually,Cash,Standard,Magenta,No,Debit Card,No,Gloves,C1,0.650747,47,95
3328,Female,Clothing,2,4.1,M,Spring,Connecticut,No,Quarterly,Bank Transfer,Express,Black,No,Debit Card,No,Shorts,C1,0.562887,47,64
3329,Female,Footwear,11,3.2,M,Spring,Wisconsin,No,Bi-Weekly,Venmo,Free Shipping,Violet,No,Cash,No,Sandals,C3,0.618724,42,35
3330,Female,Accessories,1,3.8,M,Winter,New Jersey,No,Bi-Weekly,Debit Card,Express,Gray,No,Debit Card,No,Backpack,C2,0.611884,34,54
3331,Female,Footwear,41,3.2,M,Spring,Missouri,No,Quarterly,PayPal,2-Day Shipping,Black,No,Bank Transfer,No,Sneakers,C1,0.570315,38,96
3332,Female,Accessories,39,3.5,M,Summer,California,No,Quarterly,Debit Card,Free Shipping,Pink,No,PayPal,No,Sunglasses,C3,0.519805,55,58
3333,Female,Clothing,1,3.1,M,Summer,Washington,No,Bi-Weekly,PayPal,2-Day Shipping,Silver,No,PayPal,No,T-shirt,C2,0.532098,27,23
3334,Female,Clothing,3,4.2,M,Spring,Minnesota,No,Monthly,Debit Card,Express,Violet,No,PayPal,No,Jeans,C3,0.678957,55,35
3335,Female,Clothing,21,3.4,M,Summer,California,No,Annually,Bank Transfer,Free Shipping,Beige,No,Credit Card,No,Shirt,C3,0.659839,66,23
3336,Female,Accessories,48,3.5,XL,Winter,Texas,No,Quarterly,Credit Card,Express,Cyan,No,Bank Transfer,No,Hat,C1,0.63109,44,94
3337,Female,Clothing,24,4.0,M,Fall,Montana,No,Annually,Venmo,Free Shipping,Brown,No,Debit Card,No,Blouse,C2,0.475172,39,45
3338,Female,Outerwear,45,4.4,L,Winter,Arizona,No,Bi-Weekly,Bank Transfer,2-Day Shipping,Blue,No,Bank Transfer,No,Jacket,C2,0.559578,23,23
3339,Female,Clothing,46,2.9,L,Winter,Minnesota,No,Monthly,Venmo,2-Day Shipping,White,No,Credit Card,No,Skirt,C2,0.554088,29,94
3340,Female,Accessories,35,3.6,M,Fall,Nebraska,No,Fortnightly,Debit Card,Store Pickup,Cyan,No,Cash,No,Gloves,C2,0.583382,20,99
3341,Female,Clothing,47,4.4,XL,Fall,Virginia,No,Fortnightly,Credit Card,Free Shipping,Maroon,No,Credit Card,No,T-shirt,C3,0.616234,42,36
3342,Female,Outerwear,35,4.5,XL,Summer,Connecticut,No,Monthly,Venmo,Standard,Olive,No,Credit Card,No,Jacket,C3,0.619221,55,50
3343,Female,Outerwear,45,3.8,M,Spring,New Jersey,No,Weekly,Credit Card,Free Shipping,Violet,No,Credit Card,No,Jacket,C1,0.656144,66,81
3344,Female,Clothing,6,3.6,XL,Winter,Kentucky,No,Bi-Weekly,Bank Transfer,2-Day Shipping,Green,No,Cash,No,Shorts,C2,0.586522,24,31
3345,Female,Accessories,20,4.3,XL,Fall,Washington,No,Annually,Debit Card,Free Shipping,Magenta,No,Cash,No,Hat,C3,0.620278,62,48
3346,Female,Accessories,3,4.0,M,Summer,Florida,No,Bi-Weekly,Cash,2-Day Shipping,Turquoise,No,Venmo,No,Handbag,C2,0.575101,28,91
3347,Female,Clothing,30,3.4,M,Summer,Oklahoma,No,Quarterly,PayPal,Express,Black,No,Venmo,No,Jeans,C2,0.523999,30,99
3348,Female,Footwear,28,4.4,XL,Summer,Iowa,No,Bi-Weekly,Credit Card,Standard,Cyan,No,PayPal,No,Shoes,C2,0.65733,22,70
3349,Female,Clothing,15,2.8,L,Winter,New Hampshire,No,Every 3 Months,PayPal,Standard,Gray,No,Cash,No,T-shirt,C2,0.636819,28,74
3350,Female,Accessories,29,2.8,M,Fall,Georgia,No,Quarterly,Cash,Store Pickup,Red,No,PayPal,No,Jewelry,C2,0.550022,35,79
3351,Female,Accessories,15,4.9,S,Fall,Mississippi,No,Bi-Weekly,PayPal,2-Day Shipping,Olive,No,Cash,No,Handbag,C3,0.64821,45,33
3352,Female,Clothing,18,4.2,L,Spring,New Hampshire,No,Fortnightly,Cash,2-Day Shipping,Cyan,No,Bank Transfer,No,Shirt,C3,0.569349,43,49
3353,Female,Accessories,7,2.9,M,Summer,Washington,No,Bi-Weekly,Credit Card,Next Day Air,Teal,No,Bank Transfer,No,Belt,C1,0.676525,55,96
3354,Female,Clothing,19,4.6,L,Fall,Ohio,No,Every 3 Months,Debit Card,Free Shipping,Teal,No,Credit Card,No,Dress,C2,0.640899,31,66
3355,Female,Clothing,15,2.8,M,Fall,Maryland,No,Weekly,Cash,Next Day Air,Orange,No,PayPal,No,Skirt,C3,0.578555,42,45
3356,Female,Clothing,3,2.6,M,Spring,Delaware,No,Bi-Weekly,Debit Card,Store Pickup,Peach,No,Bank Transfer,No,Blouse,C3,0.609636,40,28
3357,Female,Clothing,13,3.5,M,Summer,Tennessee,No,Bi-Weekly,Credit Card,Store Pickup,Silver,No,PayPal,No,Jeans,C2,0.499507,39,48
3358,Female,Clothing,37,3.5,M,Winter,Arkansas,No,Monthly,Venmo,Free Shipping,Pink,No,Credit Card,No,Hoodie,C2,0.507031,41,67
